long,lat
-120.2007849,35.02799553
-111.0232,35.02807
-79.571,35.0281
-102.53389,35.02833
-102.60417,35.02861
-120.6226344,35.02896236
-120.6222344,35.02923236
-120.62251,35.02928
-80.0295,35.0293
-119.5472001,35.02937031
-120.62083,35.02944
-120.1872746,35.02978558
-6.05,35.03
33.98,35.03
-119.5486601,35.03020028
-120.61965,35.03023
-79.5866,35.0303
-119.8683674,35.03049792
-118.9588766,35.03081455
-120.62028,35.03083
-117.4207011,35.0308855
-119.8810077,35.03106781
-79.6631,35.0311
-117.0234118,35.03137825
-80.4611,35.0318
-119.5515402,35.03189021
-79.4877,35.032
-120.6292146,35.03218223
-83.26786,35.03242
-79.5423,35.0325
-116.4711689,35.03273202
-102.70944,35.03278
-80.855,35.0328
135.75,35.033
-83.4522,35.0332
-117.285798,35.03378636
-117.0246319,35.03411817
-113.66504,35.03412
-115.4953059,35.0342086
-109.04548,35.0345
-78.5018,35.0347
-116.89365,35.03473
-110.09022,35.03492
-95.30701209,35.03499961
-79.4625,35.0351
-117.8855819,35.03519211
-115.66582,35.03533
-80.4855,35.0354
-79.6538,35.0354
-117.19795,35.03557
-119.8790377,35.03557771
-83.5381,35.0356
-83.0176,35.0359
-83.14954,35.0365
-83.2366,35.0367
-83.1925,35.0367
-119.8820478,35.03705764
-76.7947,35.0371
-119.75716,35.03731
-116.3828269,35.03739251
-120.03611,35.03778
-118.276181,35.03780927
-76.08824,35.03794
-108.116,35.0381
-118.2808811,35.03837922
-118.2620907,35.03848935
-79.5456,35.0385
-118.1617084,35.03852006
-116.8917988,35.03863897
-118.2681308,35.0386593
-119.4204373,35.03873099
-83.151,35.039
-116.3734367,35.03913253
135.72917,35.03917
-116.38172,35.03922
-83.5527,35.0395
-83.158,35.0395
-116.3899471,35.0397524
-118.2426103,35.03991945
-116.8915188,35.03998894
-79.5457,35.04
-119.88673,35.04055
-79.3773,35.0409
-106.65056,35.04092
-116.3915971,35.04095235
-113.6645,35.04117
-118.14351,35.04131
-79.5834,35.0415
-77.6834,35.0415
-80.8574,35.0416
-83.1589,35.0418
-106.60621,35.04184
-83.1601,35.0419
-106.60634,35.04191
-106.60622,35.04191
-106.60643,35.04195
-106.60632,35.04202
-109.33371,35.04234
-106.43024,35.04248
-82.9424,35.0425
-97.49731,35.04252
-115.40167,35.04306
-83.18758,35.04349
-116.2856046,35.04356301
-83.1588,35.0438
-83.1618,35.0445
-83.1617,35.0446
-79.4574,35.0448
-119.89723,35.04503
-83.0071,35.0451
-79.4901,35.0451
-83.0064,35.0456
-82.9454,35.0457
-115.66696,35.04575715
-100.23444,35.04583
-77.8444,35.046
-119.4189573,35.0462008
-119.4013169,35.04620093
-119.3307453,35.04620144
-79.4123,35.0465
-114.6218452,35.04662408
-119.90007,35.04675
-101.84785,35.04677
-80.8233,35.0469
-80.8171,35.0473
-120.6163045,35.04736192
-120.5261,35.04747
-110.76695,35.04759
-77.9556,35.0476
-121.23963,35.04813
-115.6049586,35.04864749
-82.9525,35.0487
-118.2084196,35.04873946
-79.3299,35.0489
-115.4373946,35.04890861
-79.6783,35.049
-114.62216,35.04909
-79.42,35.0493
-115.5275968,35.04941799
-82.7986,35.0497
-119.90402,35.04973
-119.4122872,35.04986075
-106.66667,35.05
135.73,35.05
-83.19427,35.05014
-116.892199,35.05024867
-80.7921,35.0505
-79.6978,35.0511
-79.6977,35.0511
-113.6641422,35.05117018
-79.4342,35.0512
-89.09878584,35.05129545
-119.90693,35.05132
-118.0483859,35.05138053
-115.2232096,35.05138997
-118.0135951,35.05183077
-118.0307255,35.05189064
-119.9086585,35.05213705
-118.357773,35.05216831
-118.3316024,35.05220849
-118.1766089,35.0522196
-118.3312024,35.05242849
-118.17306,35.0525
-79.3253,35.0525
-118.34057,35.05252
-118.3341725,35.05257846
-83.197,35.0526
-83.1968,35.0527
-118.4983263,35.05284728
-118.1721188,35.05287961
-83.197,35.0529
-118.1626585,35.05300968
-118.3733934,35.05301817
-118.267551,35.05301893
-118.2058095,35.05301937
-118.1617085,35.05301968
-118.052336,35.05302046
-118.0382157,35.05302056
-117.9323732,35.05302131
-118.3614431,35.05302826
-118.16106,35.05308
-78.539,35.0531
-98.27312,35.05316
-82.9376,35.0532
-83.1970472,35.05328398
-83.1087,35.0533
-83.18948,35.05372
-79.545,35.0541
-118.3658132,35.05432819
-119.91495,35.0544
-83.1889,35.0544
-79.6973,35.0545
-118.3654632,35.05461819
-106.49457,35.05468
-84.1393,35.0547
-119.9151287,35.05474693
-79.6891,35.0549
-76.826,35.0551
-106.65056,35.05543
-82.9357,35.0555
-79.6887,35.0555
-77.9464,35.0556
-79.6891,35.0557
-119.4058771,35.05588064
-76.8757,35.056
-118.3733234,35.05620809
-104.0747124,35.05630395
-119.4038971,35.05677063
-77.9473,35.057
-76.07657,35.05739
-80.8087,35.0574
-80.792,35.0575
-119.92078,35.05758
-79.5472,35.0576
-119.2959346,35.05797138
-119.93682,35.0581
-106.57703,35.05816
135.81403,35.05819
-119.3715864,35.05834082
-119.400757,35.0587906
-97.23197,35.05896
135.735342,35.05978885
93.01184,35.05981
-79.3636,35.0599
-116.86,35.06
-97.2011,35.06007
-80.8056,35.0602
-119.96433,35.06043
-79.3456,35.0607
-119.4542383,35.06071016
-119.4013171,35.06071054
-119.95567,35.06075
-78.8868,35.0612
-116.0903902,35.06136388
-116.09064,35.06139
-106.44473,35.06176
-120.1738946,35.06178483
-111.6862642,35.06180228
-83.8982,35.0621
-79.3694,35.0622
-77.0284,35.0624
-104.22899,35.06274
-104.22906,35.06276
-120.0520719,35.0629557
-83.0072,35.0634
-119.7148943,35.06366817
-80.7784,35.0638
-77.9495,35.0639
-80.7936,35.064
-79.7171,35.064
-119.7133142,35.06404817
-119.7082141,35.06484818
-114.22485,35.06485
-77.9341,35.065
-82.7819,35.0653
-94.61042,35.06531
-119.98078,35.06542
-117.5594647,35.0658436
-110.09814,35.06589
-79.7072,35.0659
-79.7188,35.0661
-96.9314,35.06647
-79.7265,35.067
-97.33337,35.0671
-111.03326,35.06725
-79.7079,35.0673
-79.5505,35.0673
-106.54198,35.06731
-118.16106,35.06759
-120.60917,35.06778
-120.60833,35.06806
-104.28189,35.06833
-79.0584,35.0684
-117.0254223,35.06858726
-79.6547,35.0688
-115.6707704,35.06915651
-83.1398,35.0694
-76.972,35.0695
-76.0638,35.0696
-83.1864,35.0698
-83.23564826,35.06988354
-119.66,35.07
-111.03,35.07
-83.1842,35.07
-118.3963841,35.07019756
-94.68602,35.07057
-79.7454,35.0706
-94.6860557,35.0706607
-82.887,35.0708
-83.1852,35.0709
-109.33371,35.07136
-119.9941,35.07143
-94.61,35.0715
-84.1,35.07167
-79.6831,35.0726
-120.16812,35.07269
-98.94595,35.07286
-98.24363,35.07286
-98.92855,35.07306
-120.1593444,35.07315463
-117.9166431,35.07388087
-110.79131,35.07411
-115.6715904,35.07432638
-115.6714204,35.07432638
-115.67178,35.07435
-120.0024,35.07507
-80.0227,35.0753
-107.76302,35.07539
-83.2132,35.0755
-83.977,35.076
-82.9596,35.076
-82.8902,35.0761
-5.22282,35.07657
-80.8225,35.0769
-82.8094,35.0772
-115.6717505,35.07742629
-113.8835677,35.07742809
-118.3948042,35.07753737
-82.8094,35.0786
-76.8351,35.0789
-112.87744,35.07901
-117.9166631,35.07919073
-80.8215,35.0793
-77.0537,35.0796
-83.2356,35.0797
-115.67218,35.0798
-83.0087,35.0798
-111.53,35.08
-106.65,35.08
98.48,35.08
-118.3942742,35.0804273
-111.1655,35.08064
-79.601,35.081
-118.3278127,35.08108776
-109.802,35.0811
-115.6720405,35.08146619
-76.8357,35.0819
-118.1725191,35.08255883
-79.5876,35.0827
-76.8359,35.0827
-118.70745,35.08295
-106.5318,35.08313
-96.39859,35.08318
69.16667,35.08333
-79.5841,35.0836
-106.6520186,35.08381031
-84.5147,35.0839
-120.02165,35.08408
-116.84696,35.08411
-106.65056,35.08444
-115.67247,35.08445
-76.6668,35.0847
-83.1338,35.0848
-114.50937,35.08491
-2.687,35.085
-117.0336226,35.08504678
-76.8427,35.0853
-114.52338,35.0858
-79.9542,35.0862
-79.5161,35.0863
-97.18688232,35.087052
-97.18159218,35.08705201
-94.65195486,35.0871604
-115.568,35.0872
-97.22951,35.08757
-83.9478,35.0886
-77.0349,35.0888
-116.8411882,35.08892801
-106.68032,35.08899
-82.9414,35.089
-82.812,35.0895
-78.8886,35.0896
-115.3965241,35.08973782
-83.1972,35.0898
-120.03583,35.08985
-116.83,35.09
-106.66,35.09
-106.62,35.09
-76.8668,35.0901
-118.16822,35.09039
-82.7908,35.0904
-118.2299805,35.0907582
-116.8388081,35.09092797
-117.9167133,35.09140041
-76.8762,35.0924
-120.1167337,35.09288442
-114.5456,35.0935
-120.0434,35.09365
-114.551,35.09443
-110.93542,35.09446
-5.23912,35.09458
-81.0285,35.0946
-118.3970944,35.0948569
-114.58218,35.09502
-106.63847,35.09516
-120.06053,35.09522
-120.06048,35.09528
-117.9165533,35.0955603
-111.03342,35.09602
-120.0596524,35.09625476
-118.1729892,35.09637846
-118.16106,35.0966
-77.4822,35.0966
-80.7861,35.0968
-76.7126,35.0982
-115.3608633,35.09828784
-79.4591,35.0983
-118.2938821,35.09849754
-120.1169838,35.09853427
-83.2048,35.0986
-113.88139,35.09917
-120.0714527,35.09924459
-111.0247282,35.09927533
-77.0956,35.0996
-106.7937,35.09985
-106.62,35.1
-106.61,35.1
-106.6,35.1
-75.96,35.1
-77.0946,35.1001
-77.4369,35.10025
-120.08306,35.10028
-111.03378,35.10057
-115.8615052,35.10128439
-115.8612552,35.10128439
-75.96581,35.10133
-84.4042,35.1014
-115.67345,35.10147
-79.1114,35.1017
-118.1876396,35.10208821
-118.42158,35.10236
-83.67445,35.10278
129.04,35.103
-82.7877,35.1031
-80.7303,35.1033
-5.2663,35.1036
-83.1,35.1037
-77.037,35.1038
-78.9788,35.1039
-76.8926,35.1041
-80.6824,35.1042
-77.0844,35.1043
-120.079373,35.10443439
-115.5482,35.1046
-115.6731708,35.10463558
-116.8226379,35.10542771
-83.2847,35.1056
-82.9872,35.1056
-82.9871,35.1057
-83.0965,35.1058
-82.9903,35.1058
-82.6106,35.1058
-75.96117,35.10584
-82.9877,35.1059
-107.80065,35.10618
-106.69289,35.10644
-101.35729,35.10652
-120.6035648,35.10653043
-76.9333,35.1067
-118.24997,35.10672
-83.0028,35.107
-76.9339,35.107
-111.72346,35.10746
-106.37222,35.1075
-111.18094,35.10778
-120.10472,35.10806
-77.1634,35.1082
-118.1361985,35.10838841
-120.0992835,35.10841414
-77.0441,35.1085
-120.0952034,35.10854417
-118.3191728,35.10902709
-117.9248636,35.10903989
-79.3389,35.1093
-118.1351785,35.10957838
-118.242721,35.10963762
-115.3674036,35.1098975
-120.083,35.1099
-106.82794,35.11025
-78.215,35.1104
-111.09348,35.11054
-79.4716,35.1108
-82.7321,35.1111
-110.69739,35.11126
-82.966,35.1113
-77.1675,35.1113
-119.4031077,35.11143919
-106.47164,35.11181
-116.8152578,35.11189759
-76.839,35.1123
-120.5947,35.11237
-5.2826,35.1126
-107.7333162,35.11263381
-115.67597,35.1129
-111.09161,35.11292
-115.6756809,35.11292535
-117.9712147,35.11318945
-119.71463,35.11332
-75.9852,35.1135
-97.2329,35.11397
-80.5373,35.1143
-83.2714,35.1144
-118.3658739,35.11454661
-75.981,35.1146
-75.98891,35.11549
-75.96687,35.11586
-120.606045,35.11586017
-97.11971,35.11617
-118.2031701,35.11618773
50.13333,35.11667
-118.5378679,35.11686531
-118.20115,35.11707
-118.2241506,35.11780753
-83.7661,35.1181
-115.6806911,35.11880516
-111.18424,35.11894
-118.110648,35.11993829
-118.0906476,35.11993843
-118.0806474,35.1199385
-118.0706471,35.11993857
-115.23,35.12
-115.21,35.12
-79.3419,35.1203
-114.6422364,35.12057203
-79.3419,35.1206
-79.5579,35.1207
-5.27717,35.12162
-117.9663047,35.12165927
-75.9306,35.12175
-119.4358185,35.12194867
-77.0194,35.1221
-117.975985,35.12277917
-115.68617,35.12283
-82.9298,35.1229
-116.2267341,35.12331134
-118.3956547,35.12343616
-82.932,35.1238
-82.9319,35.1238
-75.9354,35.1238
-116.2642049,35.12387107
-83.2591,35.124
-82.932,35.1242
-82.9292,35.1243
-118.497817,35.1243454
-79.6194,35.1244
-82.9297,35.1245
-82.929,35.1245
129.03736,35.12469
-82.9297,35.1247
-118.0586469,35.12473853
-117.9742649,35.12473913
-115.6887,35.12475
-118.147669,35.12512789
-78.0668,35.1252
-82.7303,35.1253
-118.0750573,35.1253084
-110.9203,35.12547
-118.1617093,35.12555778
-118.16106,35.12562
-114.9963449,35.12562956
-115.3247227,35.12568737
-97.31466,35.12581
-115.6900214,35.12590491
-5.27717,35.126
-116.9533412,35.12671625
-119.6329831,35.12736708
-115.6923915,35.12752486
-82.9278,35.1278
-79.6636,35.1278
-79.657,35.1278
-116.1041612,35.12832204
-111.18031,35.12836
-76.6752,35.1284
-75.9338,35.1285
-75.9299,35.1286
-115.6941515,35.12867481
-82.6394,35.1289
-110.7979529,35.12895593
-116.1081313,35.128972
-117.9459243,35.12897922
-79.8651,35.1292
-75.9285,35.1293
-114.57864,35.12962
-81.748,35.1299
-116.2806354,35.1299508
-75.89,35.13
-2.445,35.13
-80.6312,35.1306
-79.4825,35.1309
-97.343,35.13117
-118.8506852,35.13124268
-97.29841,35.13137
-78.1253,35.1314
-79.4294,35.1315
-79.4293,35.1315
-115.4396755,35.13156645
-79.4296,35.1316
-115.4353054,35.13162648
-81.3581,35.1318
-117.971825,35.13185896
-114.11774,35.13226
-79.4922,35.1323
-82.9341,35.1326
-82.937,35.1329
-75.9202,35.133
-116.7913,35.13327
-106.7169,35.13408
-106.57724,35.13418
-79.3398,35.1347
-79.3607,35.1357
-79.3396,35.1364
-77.1666,35.1369
-117.9855153,35.13712873
-75.91058,35.13756
-78.8751,35.1376
-119.6562137,35.13816662
-79.5641,35.1387
-116.1044513,35.13881177
-118.4358258,35.13892546
-97.41166,35.139
-79.565,35.1394
-75.89722,35.13943
-97.65821,35.13987
-77.029,35.1399
-117.9806452,35.13993869
-117.970645,35.13993876
-79.3699,35.14
-79.37,35.1401
-79.3699,35.1401
-76.8428,35.1401
-118.16106,35.14012
-115.3954445,35.14019653
-79.3697,35.1402
-117.9179738,35.14078911
-82.8402,35.1411
-78.5685,35.1413
-76.651,35.1413
-112.44421,35.14139
-80.6938,35.1419
-116.1162616,35.14194161
-116.1043314,35.14198169
-106.07389,35.14213
-77.1623,35.1422
-106.0841,35.14236
-116.1037713,35.14262168
-79.6415,35.1428
-117.2596285,35.14334368
-115.4213952,35.14341627
-75.8807,35.1435
-82.59879,35.14363
-5.26902,35.14413
-76.8022,35.1446
-79.6946,35.1449
-78.0303,35.1453
-119.8612685,35.14598491
-119.4565793,35.14604788
-82.9571,35.1462
-79.3562,35.1472
-79.3928,35.1477
-117.8995735,35.14816905
-79.4024,35.1482
-81.4365,35.1487
-118.10458,35.1492
-106.305,35.1494
-75.86673,35.14946
-115.7384028,35.14951398
-115.35,35.15
-115.32,35.15
-110.08,35.15
-77.16,35.15
-115.5244777,35.15002541
-95.61008072,35.15005584
-110.3646324,35.15015797
-81.9456,35.1502
-81.9586,35.1507
-117.8950234,35.15090901
-97.38081,35.15107
-77.2137,35.1511
-107.67202,35.15133
-75.86562,35.15134
-79.3895,35.1517
-110.0851054,35.15214955
-114.57351,35.15225
-79.3915,35.1523
-115.3298031,35.15249665
-79.3709,35.1529
-115.78353,35.15297
-115.77462,35.15317
-115.7433329,35.15318385
-115.7534132,35.15335378
-115.7613134,35.15338372
-115.78512,35.1534
-115.75012,35.1535
-79.371,35.1535
-115.74667,35.15352
-115.3441334,35.15356653
-107.72399,35.15366
-118.1156485,35.15373737
-79.3852,35.1542
-79.3683,35.1544
-79.3678,35.1544
-79.3679,35.1545
-79.3678,35.1545
-79.3676,35.1545
-79.3678,35.1546
-79.3676,35.1546
-79.354,35.1556
-83.5679,35.1558
-115.79175,35.15593
-116.7652571,35.15610679
-81.3373,35.1565
-117.878013,35.15698897
-83.0314,35.1576
-83.0134,35.1576
-79.3624,35.1582
-79.3172,35.1582
-111.76303,35.15827
-79.3626,35.1583
-109.33371,35.15839
-82.97117,35.15848
-79.364,35.1588
-82.60735,35.15951
-115.8019844,35.15961329
-77.2137,35.1597
-77.1067,35.1597
-118.0806478,35.15993745
-117.9806455,35.15993816
-80.3523,35.1601
-84.337,35.1602
-83.5636,35.1602
-81.3619,35.1602
-114.57246,35.16032
-113.67004,35.16034
-81.3383,35.1604
-84.3364,35.1606
-117.98572,35.16083
-116.1073016,35.16098118
-118.4226357,35.16099498
-79.6731,35.1611
-97.44132946,35.16114929
-116.1064016,35.16139117
-79.3862,35.1615
-99.80628,35.16175
-115.3954448,35.16195597
-117.9853156,35.16210807
-93.67951,35.16392
-113.7291448,35.16396687
-105.06306,35.16405
-117.8552226,35.16452893
-97.26271,35.16454
-79.3496,35.1646
-80.414,35.1652
-80.3613,35.1655
-109.33371,35.16564
-118.0244965,35.1658577
-75.8274,35.1663
-115.4119852,35.16632574
-79.7597,35.1664
-79.441,35.1666
-118.849,35.16667
-106.38,35.16667
45.98333,35.16667
60.33333,35.16667
-117.8487325,35.16697892
-80.8302,35.1671
-80.3692,35.1674
-114.57171,35.16746
-116.10753,35.16763
-119.5339613,35.16767674
-114.5727852,35.16774128
-100.25528,35.16806
-111.46536,35.16814
-115.8312652,35.16827286
-103.6145913,35.16842338
-114.8471417,35.16846945
-115.8332852,35.16851284
-120.20202,35.16857
-80.4269,35.1687
-117.8418923,35.16871892
-115.8325,35.16898
-94.66987572,35.16910837
-114.6794577,35.16913054
-77.885,35.1694
33.36458,35.16951
-83.5791,35.1696
-83.3382,35.1696
-117.9641052,35.16964803
-103.88285,35.16971
-117.8378622,35.16987892
-115.4,35.17
-106.5,35.17
-83.4251,35.1701
-118.475017,35.17019436
-115.8350953,35.17031279
-115.4243555,35.17108554
-97.37698,35.17128
-114.7792601,35.17138982
-5.26972,35.17139
-114.7795,35.17142
-103.476,35.17142
-103.7247342,35.17169278
-103.724,35.1717
-79.6673,35.1717
-118.086648,35.1717371
-117.8320721,35.17233889
-116.0635407,35.17235118
-117.8297921,35.17291889
-114.74508,35.17324
57.415,35.1733
-106.62278,35.17333
-79.3015,35.1734
-79.3074,35.1735
-97.40102,35.17387
-79.3207,35.1739
-80.3214,35.174
-79.3922,35.174
-79.3039,35.1741
-119.583,35.1745
-97.31811,35.17457
-115.84277,35.17467
-79.3031,35.1747
-98.27693,35.17496
-79.3018,35.175
-118.083368,35.17520703
-79.3302,35.1753
-109.04582,35.17563
-114.84839,35.17586
-115.4131253,35.17646547
-106.49083,35.17694
-79.6328,35.1773
-79.4314,35.1778
-118.080898,35.17879696
-120.22194,35.17889
-80.6997,35.1791
-106.37,35.17926
-120.2252171,35.17941132
-117.8117317,35.17942885
-110.0733154,35.17944894
-97.44731,35.17967
-81.3441,35.1799
-119.4906804,35.17992674
-83.5599,35.1801
-83.5604,35.1804
-77.9368,35.1804
-76.9681,35.1804
-80.3695,35.1806
-97.43621,35.18097
-110.92998,35.18146
-115.7545935,35.18235302
-79.676,35.1824
-114.05,35.18333
-115.85852,35.18356
-115.85883,35.18363
-117.9852558,35.18379751
-82.8191,35.18397
-116.7560771,35.18439611
-117.9671654,35.18443762
-117.7987615,35.18448881
-77.929,35.1847
-77.1807,35.1858
-115.1493891,35.18595699
-115.8632,35.18602
-77.9843,35.1866
-115.8661662,35.18813212
-120.23038,35.18847
-97.353,35.18927
-97.26491,35.18937
-120.48556,35.18944
-79.6055,35.1897
-97.38821,35.18977
-117.9806458,35.18993738
139.04514,35.19
-75.77899,35.19005
-117.9851059,35.19039734
-77.8707,35.1907
-115.3777646,35.19096534
-79.5857,35.191
-117.7842012,35.19126874
-119.79194,35.19139
-84.5567,35.1914
-78.9875,35.1914
-83.3356,35.1918
-97.48718,35.19205
-117.7807212,35.19218874
-115.86987,35.19245
-84.4953,35.1925
-114.85331,35.19295
57.5192,35.1932
-106.67642,35.19333
-115.87065,35.19373
-114.06555,35.19401
-97.48453078,35.19424833
-106.60611,35.19426
-97.2486,35.19427
-97.42601,35.19437
-79.4694,35.1953
-119.38556,35.19556
-78.4875,35.196
-114.4046214,35.19634165
-79.6206,35.1964
-106.66389,35.19707
-117.9386449,35.19723749
-117.9316447,35.19723754
-118.5226384,35.19726331
-118.0550576,35.19787664
-106.43306,35.19806
-111.65131,35.19811
-111.20775,35.19811
-97.44126966,35.1981284
-117.984976,35.19815714
-76.8452,35.1982
-118.029767,35.19826681
-118.0629278,35.19832658
-103.6758,35.19836
-118.0511975,35.19842666
-120.24278,35.19847
-117.7671909,35.19848867
-118.0028864,35.198517
-118.0386472,35.19853674
-118.0658978,35.19862655
-112.42622,35.19864
-117.9410649,35.19888743
-118.0265869,35.19890682
-84.3437,35.1992
-117.9310547,35.19934749
-111.47,35.2
-115.8716764,35.20015177
-115.8723465,35.20019176
-76.644,35.2004
-115.8712964,35.20047176
-77.7474,35.2009
59.632,35.2009
-84.3281,35.2011
-114.6726879,35.20148976
-79.1713,35.2015
-77.2067,35.2015
-77.2066,35.2015
-77.2061,35.2015
-77.206,35.2015
-77.2064,35.2017
-77.2063,35.2017
-77.2062,35.2017
-115.8721,35.20198
-106.55568,35.20235
-115.8718665,35.2027717
-119.85515,35.2029
-118.5289386,35.20302312
-119.85445,35.20303
-79.4462,35.2032
-101.12375,35.20343
-97.44811,35.20397
-77.1541,35.204
-79.69,35.2041
-115.87232,35.2048
-76.9363,35.2053
-115.8719465,35.20551163
-97.43618,35.20562
-101.82283,35.20576
-78.4038,35.2058
-101.91491,35.20581
-115.87263,35.20617
-78.4082,35.2064
-114.6711,35.207
-117.7422804,35.20700863
-76.6275,35.2071
-77.1523,35.2074
-97.45165,35.20755
-78.414,35.2077
-119.8684393,35.20770322
-115.3511042,35.20777508
-75.70281,35.20812
-80.4062,35.2094
-79.5905,35.2094
-97.44571,35.20987
-97.45012996,35.21004808
-115.2878027,35.21023545
-77.1225,35.2104
-97.243,35.21137
-116.7440271,35.21201548
-80.3519,35.2124
-76.8454,35.2124
-115.87605,35.21263
-117.9850461,35.21280675
-117.9845161,35.21352674
-97.40621,35.21367
-118.0011665,35.21391661
-106.20935,35.21394
-94.2363,35.2149
-97.45101,35.21497
-79.0908,35.2153
-115.8764667,35.21538134
-115.87672,35.21553
-83.5478,35.2175
-78.6811,35.2179
-77.8615,35.2179
-77.50492,35.21814
-75.6905,35.2193
-75.6902,35.2193
-75.6901,35.2193
-75.66098,35.21947
-118.6107707,35.22053207
-79.6717,35.2206
-3.005,35.221
-79.6979,35.2211
-115.87825,35.22122
-97.219,35.22167
-79.7903,35.2217
-114.5566453,35.22205
-83.6599,35.2222
-80.8406,35.2222
-118.5615296,35.22245237
-95.38025,35.2232
-79.0193,35.2234
-80.8397,35.2235
-79.3971,35.2236
-77.8514,35.2236
-77.8248,35.2239
-75.5301,35.2245
-75.5302,35.2246
-75.64442,35.22476
-118.1787407,35.22501505
-79.39094546,35.22508171
-97.43806,35.22509
-117.8686436,35.22623723
-115.5126782,35.22644352
-75.63477,35.22709
-97.41111,35.22747
-95.01054,35.2275
-110.05453,35.22807
-80.7183,35.2287
-80.7204,35.2288
-100.3719,35.22905
-76.848,35.2293
-79.8988,35.2296
-79.5548,35.2297
-75.63235,35.22974
-115.5084081,35.23007346
24.98056,35.23018
-114.6726882,35.23049902
-101.8427657,35.23049996
-75.62706,35.23058
-96.67570949,35.23085031
-115.30001,35.23089
-75.62598,35.23092
-115.3009232,35.23102482
-79.1381,35.2324
-80.6744,35.2325
-97.23811,35.23267
9.12533,35.23267
-84.4975,35.2328
-79.9516,35.2331
-106.66392,35.2333
-75.6253,35.2334
-75.60886,35.2335
-79.7028,35.2339
-79.9523,35.2343
-120.7518996,35.23435593
139.06069,35.23472
-79.3354,35.2352
-75.6285,35.2352
-115.8841771,35.23540078
-75.53909,35.23543
-75.6285,35.2355
-106.81232,35.23632
-115.8851171,35.23778071
-114.8638628,35.23792756
-77.1668,35.2383
-118.5797601,35.23901181
-111.60133,35.23914
-77.8507,35.2393
-83.6448,35.2394
-79.1291,35.2399
-77.18,35.24
-77.0196,35.2402
-115.8864,35.24033
-75.5316,35.2406
-97.40611,35.24067
-79.9541,35.2414
-79.3632,35.2414
-118.6188511,35.24153146
-106.70421,35.24156
-78.3595,35.2427
-118.6809025,35.24277098
-77.8655,35.2428
-77.8636,35.2428
-77.8636,35.2429
-115.88762,35.24303
-75.55579,35.24393
-82.8825,35.2441
-76.5679,35.2441
-77.003,35.2444
139.02069,35.24458
-97.4389,35.2448
-75.578,35.2452
-117.76056,35.24583
-78.8136,35.2462
-75.5338,35.2462
-75.542,35.2463
-77.8595,35.2464
-97.3233,35.24667
-79.0229,35.2468
-77.7857,35.2469
-75.5544,35.247
-3.92533,35.24717
-75.5684,35.2472
-97.41508,35.2473
-120.31469,35.24777
-115.3300741,35.24836418
-115.9119279,35.24896024
-77.8627,35.2493
-75.5366,35.2495
-115.916478,35.24955019
-115.91645,35.24972
-115.91815,35.24995
-82.75,35.25
-115.919,35.25015
-89.6525,35.2506
-75.5404,35.2509
-79.9593,35.2511
-115.9304,35.25134
-115.93387,35.2519
-76.9505,35.2522
-118.2930337,35.25232353
-75.59937,35.25234
-75.5427,35.2526
-115.94237,35.25293
-115.9445187,35.25306991
-115.94428,35.2532
-95.22495,35.2537
-115.9545589,35.25435981
-118.6071609,35.25447121
-118.6071209,35.25447121
-81.6668,35.2546
-78.948,35.2547
-75.5252,35.2547
-82.0306,35.2548
-78.79568,35.25482
-115.95755,35.25487
-120.835,35.255
-75.59139,35.255
-120.29275,35.2553
-82.5521,35.2553
-115.96185,35.25532
-82.0307,35.2554
-79.3723,35.2556
-79.3722,35.2556
-118.2131419,35.25570401
-120.8307116,35.25581477
-101.95914,35.25591
-116.0163804,35.25635934
-116.02902,35.25637
-116.0202,35.25637
-116.00413,35.25637
-115.97767,35.25637
-116.04137,35.25645
-116.03256,35.25651
-116.05738,35.25653
-75.5894,35.2567
-80.1213,35.2572
-95.62006,35.2574
-116.0604615,35.25748901
-79.2465,35.2575
-78.3872,35.2575
-83.7952,35.2576
-80.6947,35.258
-83.7972,35.2581
-83.68606062,35.25867855
-116.06555,35.25942
-83.6917,35.2599
-117.7601614,35.26008712
139.00528,35.26028
-75.5354,35.2607
-95.87139,35.26083
-120.8421719,35.26084455
-80.407,35.2609
-77.7778,35.2609
-75.5795,35.261
-116.68982,35.26139
-75.57101,35.26176
-77.412,35.2621
-84.0808,35.2625
-118.650782,35.26313067
-78.6077,35.2632
-78.6076,35.2632
-83.2401,35.2635
-118.2060618,35.26396385
-118.6717625,35.26478048
-79.8965,35.2653
-119.9185711,35.26534134
-75.5478,35.2657
-75.5302,35.2658
-118.035,35.26618
-119.3060071,35.2670158
-75.5514,35.2673
-78.4917,35.2677
-75.5425,35.2677
-75.5424,35.2677
-75.5423,35.2677
-75.5425,35.2678
-75.5421,35.2678
-75.5419,35.2678
-75.5418,35.2678
-115.9867198,35.26824924
-96.02528,35.26889
-116.0701818,35.26900865
-75.5456,35.2695
-111.3720083,35.26969894
-79.7374,35.2697
-120.86389,35.27
-118.6858929,35.27010023
-83.1228,35.2703
-83.6752,35.2712
-115.275303,35.27162396
-96.12842513,35.2716312
-82.8942,35.2719
-117.6142481,35.27277782
-120.30263,35.27278
-79.8916,35.2733
59.22,35.2736
-79.9612,35.2739
-82.3063,35.2742
-120.88111,35.27444
-79.417,35.2754
-79.3204,35.2754
-118.0276078,35.27576481
-83.5411,35.2764
-82.2275,35.2766
-118.6928532,35.27672001
-117.9716465,35.27676519
